Phi,Col1,Col2,Theta,Intensity,IsOriginal
18.0,37463.8,40447.5,63.0,-0.12393355000000002,True
21.0,35080.2,40447.5,63.0,-0.05620767500000001,True
24.0,36569.3,40447.5,63.0,-0.0014752999999999793,True
27.0,38334.7,40447.5,63.0,0.024633725000000006,True
30.0,37314.8,40447.5,63.0,0.031801649999999994,True
33.0,38694.9,40447.5,63.0,0.001448750000000006,True
36.0,34885.7,40447.5,63.0,0.053950975000000005,True
39.0,30254.4,40447.5,63.0,-0.04539775000000001,True
42.0,31256.6,40447.5,63.0,-0.08813745,True
45.0,34838.9,40447.5,63.0,0.005885525000000001,True
48.0,34344.2,40447.5,63.0,0.18229922500000004,True
51.0,56276.5,40447.5,63.0,0.257149375,True
54.0,35274.3,40447.5,63.0,0.09616580000000002,True
57.0,30839.4,40447.5,63.0,0.08282282500000002,True
60.0,28548.8,40447.5,63.0,-0.009515000000000006,True
63.0,28657.6,40447.5,63.0,-0.029480225000000013,True
66.0,31527.3,40447.5,63.0,0.014006250000000012,True
69.0,30785.6,40447.5,63.0,0.016273224999999975,True
72.0,32124.2,40447.5,63.0,0.10395382500000001,True
75.0,27072.4,40447.5,63.0,0.03315287499999998,True
78.0,26721.0,40447.5,63.0,0.01744204999999999,True
81.0,24775.9,40447.5,63.0,0.02006059999999999,True
84.0,28854.0,40447.5,63.0,0.01663887500000001,True
87.0,26000.5,40447.5,63.0,-0.006460024999999998,True
90.0,23390.2,40447.5,63.0,-0.0955289,True
93.0,14234.6,40447.5,63.0,-0.17042847500000005,True
96.0,25882.0,40447.5,63.0,-0.04242384999999998,True
99.0,34203.8,40447.5,63.0,0.037032574999999984,True
102.0,22978.2,40447.5,63.0,-0.068214825,True
105.0,22912.2,40447.5,63.0,-0.10450692499999997,True
108.0,20553.9,40447.5,63.0,-0.12393354999999999,True
111.0,22164.9,40447.5,63.0,-0.056207674999999985,True
114.0,27600.7,40447.5,63.0,-0.001475299999999985,True
117.0,27874.2,40447.5,63.0,0.02463372500000001,True
120.0,29686.5,40447.5,63.0,0.031801649999999994,True
123.0,28527.4,40447.5,63.0,0.001448750000000032,True
126.0,31907.2,40447.5,63.0,0.053950975000000026,True
129.0,25881.6,40447.5,63.0,-0.045397749999999994,True
132.0,23052.0,40447.5,63.0,-0.08813745000000002,True
135.0,27768.8,40447.5,63.0,0.005885525000000007,True
138.0,32771.2,40447.5,63.0,0.182299225,True
141.0,30127.0,40447.5,63.0,0.257149375,True
144.0,32230.3,40447.5,63.0,0.0961658,True
147.0,29172.0,40447.5,63.0,0.08282282500000002,True
150.0,30880.7,40447.5,63.0,-0.009515000000000006,True
153.0,26394.9,40447.5,63.0,-0.029480225000000013,True
156.0,27900.2,40447.5,63.0,0.014006249999999998,True
159.0,30138.3,40447.5,63.0,0.016273224999999947,True
162.0,35678.5,40447.5,63.0,0.103953825,True
165.0,32807.7,40447.5,63.0,0.03315287499999999,True
168.0,30501.8,40447.5,63.0,0.01744205,True
171.0,32619.9,40447.5,63.0,0.020060599999999984,True
174.0,28915.7,40447.5,63.0,0.016638875000000004,True
177.0,33071.9,40447.5,63.0,-0.006460025,True
180.0,29302.4,40447.5,63.0,-0.09552889999999999,True
183.0,29493.1,40447.5,63.0,-0.17042847500000005,True
186.0,31270.4,40447.5,63.0,-0.04242384999999998,True
189.0,31112.5,40447.5,63.0,0.03703257499999999,True
192.0,35206.9,40447.5,63.0,-0.068214825,True
195.0,30259.6,40447.5,63.0,-0.104506925,True
198.0,32495.7,40447.5,63.0,-0.12393355000000002,True
201.0,37735.3,40447.5,63.0,-0.056207675,True
204.0,40261.9,40447.5,63.0,-0.001475299999999983,True
207.0,39069.3,40447.5,63.0,0.024633725,True
210.0,42777.4,40447.5,63.0,0.03180164999999998,True
213.0,40074.7,40447.5,63.0,0.0014487500000000134,True
216.0,45061.8,40447.5,63.0,0.05395097500000002,True
219.0,49187.0,40447.5,63.0,-0.04539775,True
222.0,42649.5,40447.5,63.0,-0.08813745,True
225.0,50120.2,40447.5,63.0,0.005885524999999991,True
228.0,48177.2,40447.5,63.0,0.182299225,True
231.0,52217.0,40447.5,63.0,0.257149375,True
234.0,52960.4,40447.5,63.0,0.09616580000000002,True
237.0,66161.7,40447.5,63.0,0.08282282500000003,True
240.0,55294.0,40447.5,63.0,-0.009514999999999997,True
243.0,58198.0,40447.5,63.0,-0.029480225000000013,True
246.0,58895.9,40447.5,63.0,0.014006250000000017,True
249.0,55477.1,40447.5,63.0,0.016273224999999985,True
252.0,56256.3,40447.5,63.0,0.103953825,True
255.0,64869.5,40447.5,63.0,0.033152874999999964,True
258.0,65774.8,40447.5,63.0,0.017442049999999994,True
261.0,60442.2,40447.5,63.0,0.020060599999999977,True
264.0,64604.8,40447.5,63.0,0.016638874999999994,True
267.0,63810.2,40447.5,63.0,-0.006460025000000032,True
270.0,59532.2,40447.5,63.0,-0.09552890000000001,True
273.0,65890.4,40447.5,63.0,-0.17042847500000005,True
276.0,62162.5,40447.5,63.0,-0.042423849999999964,True
279.0,63643.6,40447.5,63.0,0.03703257499999999,True
282.0,65570.1,40447.5,63.0,-0.068214825,True
285.0,60119.9,40447.5,63.0,-0.104506925,True
288.0,55552.7,40447.5,63.0,-0.12393355,True
291.0,63133.1,40447.5,63.0,-0.056207675,True
294.0,57366.0,40447.5,63.0,-0.001475299999999983,True
297.0,60754.0,40447.5,63.0,0.024633725,True
300.0,54932.2,40447.5,63.0,0.031801649999999994,True
303.0,50932.9,40447.5,63.0,0.0014487499999999958,True
306.0,55556.3,40447.5,63.0,0.05395097500000001,True
309.0,48736.7,40447.5,63.0,-0.045397750000000014,True
312.0,50020.9,40447.5,63.0,-0.08813745000000002,True
315.0,46085.7,40447.5,63.0,0.005885525000000012,True
318.0,76706.7,40447.5,63.0,0.18229922500000004,True
321.0,51097.1,40447.5,63.0,0.25714937499999996,True
324.0,51578.2,40447.5,63.0,0.0961658,True
327.0,48751.9,40447.5,63.0,0.08282282500000002,True
330.0,41934.7,40447.5,63.0,-0.009515000000000001,True
333.0,41621.0,40447.5,63.0,-0.029480225000000016,True
336.0,41249.4,40447.5,63.0,0.014006250000000005,True
339.0,42393.8,40447.5,63.0,0.016273225000000016,True
342.0,47365.5,40447.5,63.0,0.103953825,True
345.0,40005.7,40447.5,63.0,0.033152875,True
348.0,39566.0,40447.5,63.0,0.017442049999999994,True
351.0,44424.4,40447.5,63.0,0.020060599999999994,True
354.0,37232.4,40447.5,63.0,0.016638875000000032,True
357.0,33857.3,40447.5,63.0,-0.00646002499999998,True
0.0,28025.0,33970.3,66.0,-0.13887275000000002,True
3.0,34826.3,33970.3,66.0,-0.075724225,True
6.0,37964.0,33970.3,66.0,0.04332735000000002,True
9.0,38594.2,33970.3,66.0,0.037386749999999996,True
12.0,29153.2,33970.3,66.0,-0.07551487500000002,True
15.0,22826.1,33970.3,66.0,-0.06853222499999999,True
18.0,30016.5,33970.3,66.0,-0.09971414999999999,True
21.0,29876.3,33970.3,66.0,-0.03911217499999998,True
24.0,31543.8,33970.3,66.0,0.026105724999999986,True
27.0,33843.9,33970.3,66.0,0.007556775000000014,True
30.0,35044.2,33970.3,66.0,0.113698975,True
33.0,36830.9,33970.3,66.0,0.14182282499999996,True
36.0,33757.3,33970.3,66.0,0.14821080000000003,True
39.0,26109.6,33970.3,66.0,-0.019751874999999988,True
42.0,25971.3,33970.3,66.0,-0.10058219999999997,True
45.0,29223.5,33970.3,66.0,-0.06603714999999998,True
48.0,28376.6,33970.3,66.0,-0.01554777499999999,True
51.0,30257.1,33970.3,66.0,0.107444875,True
54.0,27405.2,33970.3,66.0,0.08650317500000006,True
57.0,31100.5,33970.3,66.0,0.008194399999999987,True
60.0,20997.7,33970.3,66.0,-0.09315625000000001,True
63.0,23452.0,33970.3,66.0,-0.040115674999999996,True
66.0,31190.6,33970.3,66.0,0.037157175,True
69.0,26621.3,33970.3,66.0,0.09605354999999997,True
72.0,29760.6,33970.3,66.0,0.17237865000000002,True
75.0,24562.0,33970.3,66.0,0.1044661,True
78.0,21689.8,33970.3,66.0,0.04044140000000004,True
81.0,25653.5,33970.3,66.0,0.03635382499999999,True
84.0,17653.6,33970.3,66.0,-0.15568497499999998,True
87.0,21680.8,33970.3,66.0,-0.08077154999999998,True
90.0,20140.5,33970.3,66.0,-0.13887275000000002,True
93.0,20396.8,33970.3,66.0,-0.07572422500000002,True
96.0,25544.0,33970.3,66.0,0.043327349999999994,True
99.0,24820.0,33970.3,66.0,0.03738675,True
102.0,21564.8,33970.3,66.0,-0.07551487500000001,True
105.0,28955.2,33970.3,66.0,-0.06853222499999999,True
108.0,17200.0,33970.3,66.0,-0.09971415,True
111.0,21772.7,33970.3,66.0,-0.03911217499999998,True
114.0,22477.8,33970.3,66.0,0.026105724999999982,True
117.0,21859.6,33970.3,66.0,0.0075567750000000156,True
120.0,29068.2,33970.3,66.0,0.11369897500000002,True
123.0,27201.7,33970.3,66.0,0.14182282499999999,True
126.0,32035.5,33970.3,66.0,0.14821079999999998,True
129.0,24267.1,33970.3,66.0,-0.01975187499999998,True
132.0,22263.1,33970.3,66.0,-0.10058220000000001,True
135.0,20582.9,33970.3,66.0,-0.06603714999999998,True
138.0,21724.7,33970.3,66.0,-0.015547775000000019,True
141.0,24126.3,33970.3,66.0,0.10744487499999998,True
144.0,29039.5,33970.3,66.0,0.08650317500000003,True
147.0,23072.5,33970.3,66.0,0.008194399999999994,True
150.0,24503.0,33970.3,66.0,-0.09315625,True
153.0,23246.1,33970.3,66.0,-0.04011567500000002,True
156.0,22746.7,33970.3,66.0,0.03715717499999999,True
159.0,29174.2,33970.3,66.0,0.09605354999999997,True
162.0,30789.4,33970.3,66.0,0.17237864999999997,True
165.0,30783.9,33970.3,66.0,0.10446609999999999,True
168.0,24949.8,33970.3,66.0,0.0404414,True
171.0,23234.2,33970.3,66.0,0.036353824999999985,True
174.0,19653.3,33970.3,66.0,-0.15568497499999995,True
177.0,17891.6,33970.3,66.0,-0.08077154999999998,True
180.0,24017.1,33970.3,66.0,-0.13887275,True
183.0,24072.3,33970.3,66.0,-0.075724225,True
186.0,26336.6,33970.3,66.0,0.04332734999999999,True
189.0,28197.1,33970.3,66.0,0.03738674999999998,True
192.0,28237.7,33970.3,66.0,-0.07551487500000004,True
195.0,25663.6,33970.3,66.0,-0.06853222499999999,True
198.0,33231.9,33970.3,66.0,-0.09971415000000003,True
201.0,34206.8,33970.3,66.0,-0.03911217499999999,True
204.0,35926.4,33970.3,66.0,0.02610572499999998,True
207.0,32857.7,33970.3,66.0,0.007556775000000017,True
210.0,34702.1,33970.3,66.0,0.113698975,True
213.0,38395.1,33970.3,66.0,0.14182282499999996,True
216.0,37101.8,33970.3,66.0,0.14821079999999998,True
219.0,35140.9,33970.3,66.0,-0.019751874999999988,True
222.0,32870.2,33970.3,66.0,-0.10058220000000001,True
225.0,35964.8,33970.3,66.0,-0.06603714999999999,True
228.0,38981.5,33970.3,66.0,-0.015547775000000005,True
231.0,56882.6,33970.3,66.0,0.10744487500000001,True
234.0,47416.5,33970.3,66.0,0.086503175,True
237.0,39217.0,33970.3,66.0,0.008194399999999971,True
240.0,40994.7,33970.3,66.0,-0.09315624999999998,True
243.0,41300.6,33970.3,66.0,-0.04011567500000001,True
246.0,46803.1,33970.3,66.0,0.03715717499999997,True
249.0,55945.3,33970.3,66.0,0.09605354999999995,True
252.0,55784.1,33970.3,66.0,0.17237864999999997,True
255.0,54710.5,33970.3,66.0,0.10446609999999999,True
258.0,51647.5,33970.3,66.0,0.0404414,True
261.0,54779.0,33970.3,66.0,0.036353824999999965,True
264.0,50946.8,33970.3,66.0,-0.15568497499999998,True
267.0,53802.7,33970.3,66.0,-0.08077154999999998,True
270.0,49615.1,33970.3,66.0,-0.13887275000000004,True
273.0,52479.1,33970.3,66.0,-0.075724225,True
276.0,55728.7,33970.3,66.0,0.043327350000000014,True
279.0,52185.2,33970.3,66.0,0.03738674999999999,True
282.0,49658.5,33970.3,66.0,-0.07551487500000001,True
285.0,46443.9,33970.3,66.0,-0.06853222499999997,True
288.0,46073.1,33970.3,66.0,-0.09971415,True
291.0,46138.7,33970.3,66.0,-0.039112175000000006,True
294.0,51757.2,33970.3,66.0,0.026105725,True
297.0,49397.9,33970.3,66.0,0.0075567750000000156,True
300.0,49576.0,33970.3,66.0,0.113698975,True
303.0,50654.7,33970.3,66.0,0.14182282499999996,True
306.0,48315.2,33970.3,66.0,0.14821079999999998,True
309.0,47362.3,33970.3,66.0,-0.019751874999999995,True
312.0,39005.6,33970.3,66.0,-0.10058219999999995,True
315.0,38755.7,33970.3,66.0,-0.06603714999999999,True
318.0,43346.2,33970.3,66.0,-0.01554777499999999,True
321.0,38155.6,33970.3,66.0,0.10744487499999998,True
324.0,40882.7,33970.3,66.0,0.08650317500000003,True
327.0,38371.2,33970.3,66.0,0.008194399999999971,True
330.0,35369.9,33970.3,66.0,-0.09315624999999998,True
333.0,40982.5,33970.3,66.0,-0.040115675,True
336.0,34648.3,33970.3,66.0,0.03715717500000002,True
339.0,34648.3,33970.3,66.0,0.09605354999999997,True
342.0,38607.7,33970.3,66.0,0.17237865000000002,True
345.0,38059.9,33970.3,66.0,0.10446609999999999,True
348.0,42827.2,33970.3,66.0,0.040441400000000016,True
351.0,34482.7,33970.3,66.0,0.03635382499999997,True
354.0,27387.3,33970.3,66.0,-0.15568497499999998,True
357.0,30288.4,33970.3,66.0,-0.08077154999999996,True
0.0,30348.1,27856.2,69.0,-0.04782262500000001,True
3.0,25084.3,27856.2,69.0,-0.04577817500000001,True
6.0,31721.5,27856.2,69.0,0.00902229999999998,True
9.0,29731.7,27856.2,69.0,0.08237990000000002,True
12.0,28988.3,27856.2,69.0,0.02751197499999999,True
15.0,22359.0,27856.2,69.0,-0.07341744999999997,True
18.0,23612.1,27856.2,69.0,-0.15942097500000005,True
21.0,25237.8,27856.2,69.0,-0.090811725,True
24.0,23246.9,27856.2,69.0,0.0009998999999999748,True
27.0,30910.3,27856.2,69.0,0.060478449999999975,True
30.0,31533.1,27856.2,69.0,0.12739424999999996,True
33.0,31712.7,27856.2,69.0,0.296537575,True
36.0,26597.5,27856.2,69.0,0.17975197499999998,True
39.0,19704.3,27856.2,69.0,0.030581250000000056,True
42.0,19869.7,27856.2,69.0,-0.08945649999999998,True
45.0,16787.3,27856.2,69.0,-0.04661095,True
48.0,26695.5,27856.2,69.0,-0.06417152500000003,True
51.0,22186.3,27856.2,69.0,-0.08338892500000003,True
54.0,21735.0,27856.2,69.0,-0.0326904,True
57.0,20510.1,27856.2,69.0,-0.10014484999999992,True
60.0,18356.5,27856.2,69.0,-0.18522309999999997,True
63.0,19705.1,27856.2,69.0,-0.066853975,True
66.0,26280.0,27856.2,69.0,0.10099647499999999,True
69.0,28942.5,27856.2,69.0,0.26243099999999986,True
72.0,23999.9,27856.2,69.0,0.18563224999999997,True
75.0,26376.5,27856.2,69.0,0.17046252499999998,True
78.0,16445.4,27856.2,69.0,-0.003865424999999937,True
81.0,16428.8,27856.2,69.0,-0.10242059999999996,True
84.0,14053.4,27856.2,69.0,-0.13017984999999996,True
87.0,16769.4,27856.2,69.0,-0.08628052499999998,True
90.0,17624.4,27856.2,69.0,-0.04782262500000002,True
93.0,19245.7,27856.2,69.0,-0.04577817500000003,True
96.0,21651.6,27856.2,69.0,0.009022299999999973,True
99.0,24405.4,27856.2,69.0,0.08237990000000002,True
102.0,23136.4,27856.2,69.0,0.027511974999999998,True
105.0,20630.0,27856.2,69.0,-0.07341744999999998,True
108.0,13337.5,27856.2,69.0,-0.15942097500000005,True
111.0,14882.7,27856.2,69.0,-0.09081172499999998,True
114.0,22452.8,27856.2,69.0,0.0009998999999999943,True
117.0,22143.5,27856.2,69.0,0.06047844999999998,True
120.0,25179.5,27856.2,69.0,0.12739425,True
123.0,33149.6,27856.2,69.0,0.29653757500000005,True
126.0,27365.9,27856.2,69.0,0.17975197499999995,True
129.0,20751.5,27856.2,69.0,0.030581250000000032,True
132.0,18925.9,27856.2,69.0,-0.08945650000000001,True
135.0,18880.8,27856.2,69.0,-0.04661095000000002,True
138.0,16598.4,27856.2,69.0,-0.06417152500000003,True
141.0,16668.6,27856.2,69.0,-0.08338892500000002,True
144.0,19125.0,27856.2,69.0,-0.032690400000000015,True
147.0,14770.2,27856.2,69.0,-0.10014484999999995,True
150.0,12740.4,27856.2,69.0,-0.1852231,True
153.0,20710.1,27856.2,69.0,-0.06685397500000001,True
156.0,24928.9,27856.2,69.0,0.10099647500000002,True
159.0,24928.9,27856.2,69.0,0.2624309999999999,True
162.0,22865.6,27856.2,69.0,0.18563225,True
165.0,23497.4,27856.2,69.0,0.170462525,True
168.0,20649.7,27856.2,69.0,-0.003865424999999941,True
171.0,16866.7,27856.2,69.0,-0.10242059999999997,True
174.0,18156.3,27856.2,69.0,-0.13017984999999996,True
177.0,17669.8,27856.2,69.0,-0.08628052499999993,True
180.0,19798.7,27856.2,69.0,-0.047822624999999994,True
183.0,22169.7,27856.2,69.0,-0.04577817500000001,True
186.0,17993.1,27856.2,69.0,0.009022299999999983,True
189.0,22314.7,27856.2,69.0,0.08237989999999998,True
192.0,19095.4,27856.2,69.0,0.02751197499999999,True
195.0,22484.3,27856.2,69.0,-0.07341745,True
198.0,22405.5,27856.2,69.0,-0.15942097500000005,True
201.0,25024.6,27856.2,69.0,-0.09081172500000001,True
204.0,25632.1,27856.2,69.0,0.0009998999999999666,True
207.0,24767.2,27856.2,69.0,0.06047844999999999,True
210.0,26844.7,27856.2,69.0,0.12739425,True
213.0,30201.2,27856.2,69.0,0.296537575,True
216.0,33440.8,27856.2,69.0,0.17975197499999998,True
219.0,34086.6,27856.2,69.0,0.030581250000000042,True
222.0,29200.8,27856.2,69.0,-0.08945649999999998,True
225.0,38477.6,27856.2,69.0,-0.04661095000000001,True
228.0,28152.4,27856.2,69.0,-0.064171525,True
231.0,29681.5,27856.2,69.0,-0.083388925,True
234.0,32239.4,27856.2,69.0,-0.032690400000000015,True
237.0,32355.9,27856.2,69.0,-0.10014484999999998,True
240.0,31667.9,27856.2,69.0,-0.18522309999999997,True
243.0,31498.6,27856.2,69.0,-0.06685397500000001,True
246.0,36182.9,27856.2,69.0,0.10099647500000002,True
249.0,41961.0,27856.2,69.0,0.26243099999999986,True
252.0,44294.4,27856.2,69.0,0.18563224999999997,True
255.0,46397.7,27856.2,69.0,0.17046252499999995,True
258.0,44841.9,27856.2,69.0,-0.0038654249999999363,True
261.0,40857.5,27856.2,69.0,-0.10242059999999996,True
264.0,41633.8,27856.2,69.0,-0.13017984999999996,True
267.0,41438.9,27856.2,69.0,-0.08628052499999998,True
270.0,43506.9,27856.2,69.0,-0.04782262500000001,True
273.0,42435.5,27856.2,69.0,-0.045778175000000004,True
276.0,43419.8,27856.2,69.0,0.009022299999999992,True
279.0,44465.7,27856.2,69.0,0.08237990000000003,True
282.0,43728.7,27856.2,69.0,0.02751197499999999,True
285.0,37346.1,27856.2,69.0,-0.07341744999999997,True
288.0,37752.9,27856.2,69.0,-0.15942097500000005,True
291.0,38902.4,27856.2,69.0,-0.09081172500000001,True
294.0,38976.7,27856.2,69.0,0.0009998999999999906,True
297.0,38226.4,27856.2,69.0,0.06047844999999999,True
300.0,38191.4,27856.2,69.0,0.12739425,True
303.0,43040.2,27856.2,69.0,0.296537575,True
306.0,40803.1,27856.2,69.0,0.17975197499999998,True
309.0,41514.7,27856.2,69.0,0.030581250000000056,True
312.0,32558.2,27856.2,69.0,-0.08945649999999998,True
315.0,33542.7,27856.2,69.0,-0.04661095,True
318.0,29588.9,27856.2,69.0,-0.06417152500000001,True
321.0,32415.6,27856.2,69.0,-0.08338892500000002,True
324.0,33278.4,27856.2,69.0,-0.03269040000000003,True
327.0,32749.4,27856.2,69.0,-0.10014484999999995,True
330.0,28366.4,27856.2,69.0,-0.1852231,True
333.0,29814.8,27856.2,69.0,-0.066853975,True
336.0,29814.8,27856.2,69.0,0.10099647500000004,True
339.0,41003.7,27856.2,69.0,0.26243099999999997,True
342.0,40084.1,27856.2,69.0,0.18563224999999994,True
345.0,30875.7,27856.2,69.0,0.17046252499999998,True
348.0,31048.6,27856.2,69.0,-0.003865424999999978,True
351.0,26862.0,27856.2,69.0,-0.10242060000000001,True
354.0,25098.0,27856.2,69.0,-0.13017984999999996,True
357.0,26320.9,27856.2,69.0,-0.08628052499999997,True
